Age,BestSquatKg
34.0,80.0
23.0,137.5
33.5,172.5
22.0,197.5
45.5,225.0
15.5,105.0
30.0,230.0
22.5,127.5
23.5,182.5
27.5,160.0
20.0,172.5
18.5,170.0
26.0,270.0
41.0,107.5
24.0,192.5
25.0,155.0
65.5,175.0
48.5,160.0
15.5,
20.0,115.0
24.0,215.0
37.0,235.87
14.5,120.2
20.5,215.0
51.0,92.5
59.0,55.0
38.5,90.0
23.5,180.0
23.0,230.0
27.0,197.5
53.0,85.0
14.5,75.0
29.0,335.0
18.5,142.5
15.0,129.27
28.0,202.5
46.0,140.5
19.5,107.5
25.0,265.0
30.5,127.5
18.0,230.0
,172.5
17.0,265.0
21.5,90.0
35.0,57.5
15.0,113.4
48.5,200.0
18.0,160.0
55.0,147.5
44.0,252.5
26.0,142.5
23.0,200.0
17.0,125.0
26.0,205.0
33.0,156.49
18.5,160.0
24.5,160.0
25.0,190.0
26.0,150.0
39.5,192.5
22.0,227.5
42.0,125.0
29.0,225.0
28.0,115.0
23.0,97.5
17.0,132.5
21.5,235.0
28.5,270.0
21.0,182.5
20.0,97.52
46.0,247.5
21.0,105.0
27.0,70.0
40.5,77.5
23.5,105.0
20.0,160.0
18.0,140.0
23.0,262.5
20.0,180.0
16.0,-115.0
24.0,142.5
49.5,102.5
67.0,142.5
20.5,125.0
24.0,162.5
32.0,172.5
26.0,260.0
28.5,197.5
34.0,240.0
25.0,155.0
25.5,227.5
27.5,75.0
30.0,75.0
15.5,120.0
23.0,200.0
52.5,210.92
24.0,412.5
39.5,62.5
20.5,250.0
54.0,272.5
23.5,140.0
50.5,107.5
12.5,102.5
26.5,187.5
24.0,260.0
26.0,112.5
26.0,107.5
20.0,165.0
29.0,195.0
25.5,227.5
41.0,285.0
24.0,180.0
44.0,122.5
38.0,250.0
21.5,177.5
41.0,192.5
21.0,180.0
39.5,230.0
20.0,264.99
26.5,200.0
16.5,122.5
23.5,115.0
42.5,95.0
25.0,200.0
19.5,142.5
,125.0
16.0,113.4
20.5,317.5
18.0,147.5
29.0,130.0
21.5,210.0
32.5,180.0
31.5,205.0
20.0,155.0
26.0,185.0
42.5,170.0
25.5,120.0
16.5,97.5
50.0,75.0
22.0,205.0
20.0,175.0
35.0,172.5
63.0,82.5
60.0,120.2
34.0,230.0
19.0,307.5
26.0,213.19
19.0,210.0
47.0,65.0
28.0,140.0
34.0,260.0
53.5,226.8
19.5,202.5
31.0,325.0
17.5,192.5
21.5,125.0
32.0,330.0
35.0,165.0
34.0,222.5
55.0,282.5
22.5,130.0
14.5,82.5
23.5,145.0
19.5,182.5
23.0,217.5
46.5,302.5
39.5,227.5
52.0,140.0
19.5,235.0
28.0,265.0
39.0,-82.5
40.5,72.5
27.0,154.22
27.0,142.5
19.5,295.0
28.0,215.0
36.5,222.5
23.0,235.0
27.0,85.0
15.5,120.0
34.5,115.0
37.0,392.5
20.0,-182.5
27.0,175.0
21.0,252.5
30.0,192.5
29.0,145.0
22.5,132.5
33.0,340.0
19.5,185.0
37.0,242.5
40.5,315.0
71.5,25.0
26.0,200.0
23.0,247.5
21.5,285.0
19.5,227.5
25.5,95.0
52.0,140.0
23.5,220.0
23.0,192.5
25.5,205.0
24.5,135.0
49.0,272.5
19.0,200.0
31.5,197.5
,136.08
47.0,280.0
31.5,375.0
20.0,232.5
19.0,105.0
21.5,70.3
26.0,202.5
27.0,102.5
25.0,285.0
28.0,232.5
31.0,192.5
27.5,135.0
53.0,68.04
18.0,227.5
25.0,74.84
56.0,92.5
51.5,207.5
36.5,226.8
29.0,222.5
29.0,112.5
38.0,87.5
16.0,182.5
31.5,310.0
,125.0
26.0,315.0
24.5,100.0
27.0,265.0
42.0,197.31
30.5,67.5
28.0,182.5
16.5,217.7
21.0,132.5
23.0,212.5
21.5,170.0
34.5,210.0
36.0,187.5
50.5,130.0
31.0,195.0
25.5,202.5
44.0,81.65
60.5,115.0
27.5,215.0
36.0,107.5
31.0,212.5
26.5,280.0
26.0,127.5
14.5,115.0
29.0,300.0
24.0,237.5
36.0,260.0
44.0,250.0
21.5,245.0
34.0,150.0
20.5,220.0
44.0,237.5
16.0,177.5
29.0,170.0
24.5,275.0
22.5,220.0
16.5,110.0
31.5,210.0
15.5,136.1
36.5,192.5
37.0,235.0
25.0,242.5
29.0,200.0
30.5,145.0
66.5,165.0
34.0,227.5
65.0,110.0
30.0,317.51
37.0,100.0
36.0,162.5
18.0,137.5
33.0,237.5
24.5,240.0
23.5,215.0
50.0,185.0
40.0,222.5
26.5,327.5
17.0,112.5
20.5,160.0
63.5,120.0
32.5,100.0
31.0,92.5
21.0,220.0
63.0,70.0
22.0,95.0
16.0,165.0
37.5,115.0
26.0,183.5
16.5,185.0
24.0,207.5
19.5,145.0
26.5,170.0
27.5,130.0
32.0,357.5
65.5,125.0
40.0,125.0
17.5,105.0
26.0,240.0
34.0,90.0
36.0,75.0
21.0,260.82
26.5,125.0
16.0,85.0
20.5,177.5
56.5,142.5
33.5,127.5
25.0,232.5
32.0,115.0
29.5,137.5
52.5,100.0
47.0,200.0
19.5,135.0
16.5,205.0
45.0,237.5
21.0,147.5
34.0,227.5
22.5,110.0
28.5,232.5
57.0,65.0
17.0,105.0
17.5,93.0
18.5,387.5
27.0,60.0
19.0,192.5
23.0,95.0
35.5,180.0
34.0,400.0
56.0,287.5
21.0,120.0
28.5,255.0
26.0,242.67
34.0,415.04
23.0,115.0
31.0,105.0
39.0,232.5
31.0,202.5
27.0,195.0
26.5,320.0
27.5,202.5
29.0,230.0
27.5,60.0
21.0,205.0
46.5,92.5
22.5,315.0
28.0,82.5
35.0,127.5
35.0,145.0
33.0,105.0
61.5,200.0
41.0,110.0
29.0,145.0
28.0,267.62
30.0,240.0
47.0,80.0
46.0,170.0
15.0,150.0
29.5,315.0
34.0,230.0
18.5,112.5
22.5,125.0
,272.5
19.0,182.5
35.0,82.5
20.5,72.5
22.5,102.5
25.0,205.0
21.5,175.0
21.0,200.0
32.5,242.5
27.0,144.92
56.0,285.0
32.5,102.5
46.5,140.0
27.5,138.0
29.0,60.0
21.5,120.0
27.0,212.5
29.0,197.5
19.5,187.5
21.5,375.0
33.0,181.44
24.0,250.0
21.0,190.0
24.5,177.5
16.5,195.0
24.0,300.0
43.0,132.5
36.0,87.5
44.0,120.0
29.0,120.0
34.5,167.5
29.5,390.0
52.5,160.0
35.0,360.0
17.5,290.0
26.0,237.5
24.0,160.0
30.0,110.0
58.0,55.0
19.5,190.0
33.0,212.5
21.5,87.5
28.0,217.5
25.0,172.37
46.0,227.5
21.0,360.0
30.5,192.5
25.0,215.0
19.0,150.0
27.0,85.0
39.0,110.0
17.5,132.5
23.0,250.0
24.0,155.0
44.0,102.5
17.5,200.0
46.0,147.5
27.5,202.5
28.0,274.42
33.5,160.0
19.5,102.5
19.0,195.0
21.5,210.0
18.0,92.5
27.0,100.0
64.0,50.0
25.5,95.0
21.0,265.0
36.0,232.5
22.0,70.31
34.0,145.0
31.5,210.0
38.0,180.0
29.0,240.0
17.5,85.0
47.0,220.0
34.0,137.5
39.0,182.5
78.5,110.0
26.0,107.5
40.0,122.5
59.5,196.0
19.5,162.5
53.0,142.5
27.0,157.5
22.5,265.0
44.0,227.5
41.5,237.5
24.5,220.0
31.0,127.5
29.0,175.0
56.0,205.0
26.5,250.0
25.0,92.5
44.5,252.5
19.0,115.0
27.0,190.0
27.5,305.0
39.5,140.0
17.0,215.46
17.5,127.5
37.0,192.5
57.5,65.0
26.0,240.0
29.0,205.0
11.5,77.5
43.0,150.0
30.0,204.91
30.0,237.5
20.5,162.5
64.5,150.0
21.0,282.5
26.0,142.5
15.0,160.0
22.5,247.5
26.0,117.5
24.0,200.0
33.0,320.0
20.0,137.5
40.5,140.0
28.0,197.43
14.5,127.5
38.0,192.5
19.0,125.0
32.0,328.85
26.0,137.5
23.0,260.0
49.0,205.0
,195.0
22.5,120.0
10.5,77.5
24.0,310.0
25.0,125.0
30.5,210.0
31.0,278.96
26.0,115.0
25.5,297.5
47.5,107.5
27.0,157.5
21.5,175.0
16.5,185.0
28.0,460.0
28.0,215.0
18.0,215.0
19.0,115.0
39.5,107.5
19.5,152.5
35.5,137.5
49.5,97.5
16.0,105.0
19.5,187.5
24.5,220.0
26.0,177.5
16.0,90.0
27.5,142.5
27.0,195.0
28.0,232.5
31.0,480.81
45.0,77.5
22.5,100.0
43.0,220.0
25.0,265.0
28.0,200.0
18.5,140.0
32.0,272.5
39.5,200.0
21.0,105.0
19.5,150.0
23.0,357.5
23.0,170.0
48.0,282.5
20.5,227.5
20.5,127.5
36.0,167.5
35.0,180.0
28.0,-100.0
24.0,327.5
30.0,112.5
15.5,115.0
35.0,165.0
24.5,227.5
18.0,300.0
51.5,205.0
27.0,107.5
30.0,227.5
24.0,212.5
24.0,217.5
52.5,177.5
26.0,187.5
34.5,107.5
26.5,225.0
37.0,100.0
33.5,290.0
24.0,175.0
25.0,82.5
37.5,235.0
51.5,100.0
45.0,227.5
36.0,202.5
20.0,142.5
33.0,152.5
44.5,106.59
24.0,127.5
26.0,80.0
31.0,165.0
24.0,85.0
25.0,199.58
29.0,115.0
54.0,282.5
28.0,252.5
16.5,227.5
35.5,85.0
30.0,170.0
34.0,170.0
26.0,267.5
22.5,185.0
30.0,237.5
52.5,152.5
21.5,112.5
17.0,206.38
21.5,212.5
22.0,280.0
51.5,215.0
23.5,125.0
20.5,185.0
22.0,210.0
24.5,150.0
21.5,187.5
24.5,182.5
25.5,105.0
17.5,162.5
28.0,90.0
29.0,182.5
38.5,207.5
21.5,190.0
26.0,115.0
41.0,195.0
27.0,127.5
15.5,155.0
30.0,106.59
19.5,135.0
23.0,127.5
21.5,192.5
31.5,205.0
30.0,170.0
36.0,275.0
28.0,180.0
20.0,305.0
31.0,107.5
21.0,200.0
21.5,252.5
27.5,345.0
22.5,252.5
23.0,192.5
21.0,124.74
15.0,155.0
34.0,300.0
23.5,157.5
29.0,202.5
21.5,195.0
32.5,137.5
19.0,235.0
16.5,70.0
29.0,242.5
22.5,165.0
31.0,190.0
32.0,90.0
37.0,130.0
22.0,117.5
19.0,155.0
21.0,245.0
41.5,155.0
20.0,260.0
24.0,199.58
35.0,83.91
24.5,125.0
21.5,127.5
24.0,282.5
32.0,357.5
36.0,175.0
31.5,185.0
19.0,282.5
16.5,122.5
21.5,210.0
26.0,142.5
20.0,155.0
21.0,290.0
19.0,200.0
36.0,231.33
29.0,117.5
24.5,192.5
27.5,320.0
18.0,192.5
41.5,330.0
28.0,230.0
29.0,192.5
41.0,190.0
33.5,202.5
18.0,95.5
30.5,155.0
44.5,97.5
31.5,292.5
28.0,200.0
23.0,207.5
28.0,192.5
47.0,292.5
21.0,232.5
34.0,250.0
19.0,202.5
22.5,172.5
22.0,207.5
17.0,100.0
25.5,200.0
33.0,90.0
31.5,392.5
20.0,227.5
21.5,155.0
,175.0
22.0,120.0
36.0,172.5
24.5,170.0
30.5,110.0
21.0,220.0
25.0,142.5
35.0,100.0
23.0,135.0
17.0,226.8
34.5,105.0
18.0,110.0
22.0,197.5
47.0,227.5
32.5,190.0
15.5,150.0
21.5,100.0
17.5,155.0
19.5,295.0
22.0,210.0
20.0,60.0
28.0,150.0
18.0,110.0
36.5,295.0
25.5,120.0
24.0,110.0
31.0,174.63
27.5,125.0
25.0,242.5
23.5,132.5
29.0,230.0
24.0,115.67
19.5,100.0
34.5,230.0
43.5,90.0
21.0,85.0
24.0,245.0
38.5,175.0
64.5,170.0
30.5,120.0
21.5,135.0
37.5,245.0
39.0,180.0
24.5,235.0
25.0,202.5
35.0,135.0
37.0,210.92
41.0,292.5
24.0,160.0
23.0,325.0
16.0,130.0
21.5,130.0
40.0,152.5
51.5,77.5
48.0,227.5
21.0,180.0
30.0,180.0
31.0,275.0
24.0,192.5
18.5,205.0
21.5,167.5
21.0,237.5
36.0,160.0
41.5,227.5
20.0,187.5
27.0,220.0
23.5,295.0
33.5,257.5
24.5,147.5
28.5,195.0
27.5,120.0
34.0,-250.0
28.5,155.0
21.5,160.0
25.5,175.0
40.5,152.5
15.0,124.74
27.5,195.0
,220.0
26.0,300.0
61.0,205.0
32.0,227.5
30.0,-85.0
61.0,250.0
19.5,182.5
42.5,150.0
20.5,197.5
46.0,227.5
18.5,87.5
20.5,205.0
40.0,155.0
20.5,135.0
27.0,115.0
31.0,190.0
27.0,175.0
52.0,232.5
19.5,130.0
25.5,140.0
19.0,165.0
41.0,82.5
46.0,175.0
20.0,167.83
50.5,242.5
33.0,150.0
34.0,115.0
26.5,125.0
30.0,227.5
28.5,217.5
34.0,147.5
22.0,200.0
23.0,185.0
24.0,285.0
17.0,155.0
26.0,130.0
24.5,200.0
28.5,175.0
65.5,182.5
47.5,260.0
23.0,205.0
27.0,410.0
20.5,150.0
30.0,80.0
51.5,100.0
38.0,192.5
35.5,122.5
21.5,257.5
35.5,230.0
18.5,92.5
21.0,207.5
30.0,240.0
22.5,260.0
22.5,152.5
43.5,260.0
41.0,235.0
23.5,145.0
21.5,227.5
31.0,177.5
64.0,263.08
25.5,90.0
25.5,155.0
22.5,205.0
30.5,160.0
27.5,180.0
41.0,87.5
29.0,175.0
34.0,330.0
26.5,135.0
57.5,185.0
66.0,112.5
18.5,207.5
26.5,252.5
46.0,137.5
34.0,192.41
53.5,215.0
21.5,212.5
36.0,90.0
37.0,
21.0,195.0
56.0,125.0
16.5,120.0
18.5,210.0
59.5,95.0
23.0,102.5
29.0,115.0
36.0,122.5
20.5,167.5
21.0,142.5
16.5,140.0
56.0,58.97
51.0,82.5
22.5,162.5
18.0,150.0
25.5,205.0
23.5,140.0
34.0,267.62
,242.5
34.5,160.0
53.0,205.0
28.0,190.0
30.0,182.5
27.0,310.0
23.0,230.0
25.5,245.0
71.0,65.0
24.0,180.0
19.0,175.0
24.5,310.0
24.0,120.0
18.5,270.0
39.0,70.0
25.5,210.0
24.0,362.87
49.0,52.5
19.0,82.5
22.0,145.0
30.0,162.5
35.5,197.5
21.0,137.5
17.5,100.0
24.0,150.0
33.0,192.5
29.0,242.5
15.0,113.4
27.0,237.5
28.0,260.0
44.5,215.0
28.5,90.0
22.5,290.5
21.5,220.0
28.0,127.5
38.0,217.5
28.0,257.5
19.0,107.5
29.0,265.0
36.5,275.0
20.0,207.5
31.0,157.5
39.5,157.5
42.5,130.0
22.0,165.0
29.5,92.5
26.0,230.0
60.0,182.5
35.0,152.5
22.0,250.0
17.0,95.0
37.0,412.5
21.5,185.0
20.0,245.0
45.0,155.0
48.0,60.0
30.0,117.93
22.0,260.82
22.5,188.0
27.0,305.0
19.5,175.0
17.0,192.5
40.0,260.0
52.5,232.5
26.0,190.0
27.0,312.5
32.0,112.5
19.5,235.0
29.0,107.5
24.0,210.0
20.0,107.5
28.5,345.0
22.5,180.0
42.0,132.5
33.5,92.5
35.0,210.0
36.0,122.5
25.0,365.0
20.0,97.5
26.0,215.0
69.5,145.0
15.0,92.5
26.0,85.0
43.0,160.0
24.5,165.0
34.5,110.0
21.5,132.5
25.0,182.5
37.0,215.0
41.5,157.5
39.0,172.37
44.0,317.5
20.5,215.0
29.0,90.0
25.5,167.5
71.0,130.0
25.5,182.5
26.5,92.5
26.5,100.0
23.0,212.5
31.0,162.5
58.0,277.5
41.0,251.74
22.5,190.0
28.5,197.5
31.0,272.5
36.5,135.0
21.5,220.0
21.0,172.5
25.5,232.5
40.0,92.5
32.5,95.0
25.0,330.0
23.0,212.5
34.5,165.0
32.0,310.71
18.5,165.0
32.0,350.0
22.0,272.5
38.5,230.0
25.0,170.0
72.0,95.0
20.5,140.0
37.0,155.0
27.5,185.0
38.5,257.5
42.5,265.0
33.0,100.0
18.0,175.0
28.5,137.5
26.0,140.0
,453.59
21.0,155.0
26.5,290.0
21.0,225.0
50.0,275.0
30.5,152.5
29.0,326.59
29.0,-170.0
22.5,80.0
25.5,220.0
28.0,97.5
72.5,87.5
19.0,227.5
22.0,197.5
30.0,275.0
62.5,227.5
17.0,205.0
29.0,400.0
38.0,220.0
40.5,90.0
24.0,245.0
20.5,192.5
24.5,227.5
22.0,180.0
38.0,200.0
32.5,115.0
24.0,122.5
36.5,172.5
51.5,85.0
34.0,95.0
20.0,82.5
31.5,115.0
30.5,150.0
23.0,85.0
22.0,277.5
29.5,117.5
20.5,107.5
41.0,210.0
27.0,256.28
41.0,75.0
40.0,125.0
27.5,295.0
20.0,95.0
26.5,135.0
20.0,120.2
24.5,242.5
41.0,175.0
28.5,200.0
33.0,152.5
28.0,160.0
34.0,385.55
57.0,37.5
20.0,297.1
20.5,162.5
29.5,155.0
41.5,62.5
19.5,160.0
45.0,215.0
20.0,152.5
21.5,182.5
23.0,137.5
20.5,182.5
23.0,215.0
18.5,
18.0,170.0
21.0,287.5
34.0,340.0
20.5,70.0
,195.0
17.5,135.0
52.5,175.0
18.0,135.0
16.0,237.5
33.0,415.04
19.0,175.0
22.0,-160.0
50.0,222.5
26.5,125.0
30.0,182.5
18.0,215.0
27.0,87.5
14.0,115.0
20.0,181.44
44.0,310.0
15.0,125.0
23.0,227.5
26.0,110.0
31.0,142.5
27.5,165.0
23.0,122.5
41.0,115.0
31.0,92.5
34.0,305.0
33.5,192.5
28.0,280.0
61.5,140.0
24.0,230.0
19.0,235.0
19.0,220.0
22.5,190.0
25.5,225.0
36.0,102.5
21.5,125.0
25.0,192.5
19.0,155.0
20.0,107.5
21.0,180.0
29.5,320.0
47.5,107.5
54.0,165.0
28.0,272.5
27.0,160.0
35.0,265.0
37.5,270.0
20.5,162.5
46.5,87.5
70.5,170.0
21.0,95.0
17.5,205.0
29.0,342.5
15.0,182.5
27.0,102.5
14.5,105.0
31.0,265.0
21.5,175.0
21.0,202.5
32.5,170.0
18.5,317.5
31.5,87.5
48.0,215.0
33.0,200.0
27.0,140.0
26.0,220.0
15.0,165.56
34.5,142.5
32.5,220.0
22.5,337.5
29.0,81.65
20.5,400.0
27.0,150.0
21.0,222.5
31.5,255.0
21.5,287.5
60.5,182.5
36.0,255.0
48.5,250.5
46.0,152.5
52.5,130.0
22.5,120.2
25.0,120.0
,240.0
21.0,325.0
15.0,97.5
29.0,102.5
26.0,97.5
25.0,77.5
41.5,137.5
55.5,180.0
39.0,157.5
62.5,175.0
15.5,147.5
29.0,195.0
,155.0
47.0,115.0
29.0,120.0
32.0,262.5
23.5,300.0
24.0,265.0
25.5,200.0
26.5,175.0
27.5,92.5
57.0,147.5
19.5,212.5
24.0,345.0
18.0,115.0
29.5,330.0
25.0,312.5
16.0,102.5
36.0,295.0
27.0,280.0
18.5,177.5
44.5,170.0
27.0,145.0
60.0,107.5
39.5,140.0
29.5,190.0
29.0,375.5
21.5,267.5
15.5,97.5
34.0,230.0
56.0,250.0
22.5,207.5
37.0,320.0
26.5,230.0
32.0,307.5
30.0,150.0
29.0,199.58
22.5,320.0
21.5,212.5
30.0,60.0
33.5,262.5
17.0,80.0
22.0,110.0
22.0,142.5
36.5,285.0
40.5,227.5
32.0,110.0
20.0,135.0
17.5,145.0
25.5,100.0
24.0,207.5
39.5,90.72
27.5,147.5
26.0,285.0
25.0,162.5
33.5,125.0
57.5,292.5
22.5,100.0
22.0,122.5
49.0,117.5
27.0,95.0
17.5,165.0
67.5,80.0
28.0,125.0
16.5,127.5
23.0,232.5
49.5,165.0
21.5,235.0
19.5,210.0
29.5,205.0
46.0,207.5
23.0,230.0
59.0,197.5
25.0,365.0
25.5,167.5
22.0,102.5
30.5,105.0
16.5,170.0
20.0,65.0
38.5,147.5
60.0,137.5
24.5,112.5
34.0,102.5
35.0,137.5
26.5,95.0
22.0,180.0
41.0,170.0
52.5,95.0
17.5,180.0
23.0,205.0
19.0,245.0
26.0,187.5
32.0,237.5
21.0,90.0
42.5,210.0
32.0,212.5
18.5,222.5
54.0,105.0
33.0,227.5
23.5,222.5
21.5,140.0
24.5,400.0
34.0,117.5
27.0,137.5
50.0,255.0
18.5,375.0
34.0,142.5
20.5,175.0
30.0,290.0
34.0,227.5
23.5,225.0
26.5,210.0
19.5,87.5
26.5,447.5
51.0,111.13
19.5,160.0
22.0,182.5
22.5,120.0
22.0,380.0
27.0,257.5
23.5,235.0
23.0,220.0
22.5,222.5
20.0,190.0
21.0,182.5
20.0,185.0
17.5,62.5
27.0,285.0
18.0,362.87
22.5,225.0
24.5,200.0
24.5,207.5
17.5,127.5
26.5,265.0
20.0,95.0
17.5,75.0
17.5,197.3
30.0,247.21
24.0,147.5
30.5,145.0
17.5,245.0
16.5,197.5
26.5,185.0
58.0,165.56
50.5,157.5
33.0,232.5
47.5,82.5
31.0,192.5
22.0,172.5
43.5,110.0
46.5,190.0
28.0,272.5
34.0,157.5
20.5,110.0
20.5,142.5
27.0,110.0
23.0,235.0
21.0,295.0
32.5,147.5
21.5,125.0
36.0,182.5
48.0,182.5
20.5,225.0
20.0,220.0
25.5,335.0
29.0,160.0
56.0,222.5
37.0,272.5
28.0,277.5
26.0,204.12
44.0,182.5
31.0,280.0
25.5,105.0
30.0,230.0
30.5,170.0
33.0,287.5
21.0,225.0
59.0,42.5
47.0,85.0
28.5,195.0
17.0,124.74
46.0,205.0
21.5,102.5
32.0,127.5
24.5,110.0
30.0,227.5
20.5,87.5
24.5,170.0
26.5,120.0
18.0,285.0
39.0,158.76
42.0,125.0
20.0,160.0
13.0,108.86
21.5,160.0
19.0,140.0
24.5,187.5
28.0,205.0
29.0,207.5
40.5,170.0
17.5,242.5
21.0,207.5
16.5,112.5
58.0,62.5
18.5,265.35
32.0,112.5
31.0,112.5
48.0,110.0
42.0,100.0
41.5,260.0
45.5,200.0
22.5,272.5
21.0,127.5
44.0,105.0
12.5,85.0
29.5,405.0
43.0,220.0
33.5,167.5
31.5,257.5
33.0,187.5
24.5,200.0
20.0,112.5
36.0,272.5
30.5,217.5
20.0,117.5
19.0,92.5
22.0,240.0
21.0,140.0
18.0,152.5
30.0,227.5
28.0,232.5
24.0,182.5
16.0,162.5
31.0,110.0
50.5,35.0
23.5,92.5
26.5,200.0
37.0,190.0
42.0,210.0
30.0,162.5
22.0,152.5
42.0,190.0
31.0,237.5
56.0,157.5
37.0,165.0
23.0,232.5
35.0,172.5
34.0,132.5
32.0,82.5
71.0,151.0
15.5,130.0
55.5,90.0
29.5,115.0
30.5,235.0
26.0,132.5
16.5,62.5
15.5,87.5
50.0,202.5
17.0,115.0
31.0,137.5
20.0,195.0
20.0,252.5
15.0,92.5
48.0,162.5
15.0,145.0
36.0,242.5
32.0,195.0
17.0,37.5
37.5,107.5
31.0,85.0
30.0,332.5
71.5,147.5
17.5,202.5
34.0,242.5
32.0,155.0
28.5,135.0
19.5,160.0
32.0,175.0
48.0,155.0
51.0,85.0
18.5,190.0
64.5,175.0
22.0,210.0
20.5,185.0
15.5,127.5
34.0,222.26
13.5,74.8
26.0,294.84
25.5,170.0
23.0,180.0
49.0,157.5
19.0,200.0
29.0,230.0
20.5,65.8
32.5,200.0
25.0,97.5
49.0,255.0
23.0,187.5
22.0,230.0
29.0,277.5
23.5,170.0
24.0,185.0
19.5,290.0
28.0,122.5
15.5,110.0
28.0,182.5
42.0,130.0
49.0,240.0
26.0,270.0
15.5,102.5
21.0,220.0
30.5,127.5
22.0,187.5
26.0,250.0
44.5,77.5
22.0,272.5
21.0,205.0
33.5,180.0
29.0,200.0
51.5,202.5
68.0,160.0
32.0,150.0
61.0,157.5
38.0,355.0
30.0,112.5
17.0,195.04
14.5,60.0
18.0,105.0
43.0,260.82
33.0,120.0
38.0,175.0
31.5,80.0
22.0,170.0
20.0,167.5
23.0,107.5
25.5,230.0
20.0,65.0
18.0,282.5
28.5,222.5
41.0,212.5
28.0,217.5
30.5,260.0
26.5,205.0
31.5,170.0
24.0,322.5
32.0,247.5
18.0,145.0
46.0,255.0
28.0,202.5
48.0,114.0
26.0,120.0
27.5,217.5
33.0,110.0
26.5,132.5
30.0,182.5
21.5,115.0
41.0,97.5
26.0,137.5
28.0,177.5
29.0,142.5
21.5,177.5
43.0,82.5
14.5,92.5
20.5,377.5
48.5,102.5
32.0,290.0
41.0,197.5
35.0,-192.5
45.5,405.0
32.5,280.0
37.0,137.5
37.0,87.5
27.5,75.0
40.0,120.0
29.0,242.67
34.0,175.0
21.5,147.5
22.0,97.5
22.5,147.5
32.5,170.0
19.5,180.0
24.0,205.0
25.0,107.5
33.0,210.0
26.0,257.5
15.5,90.0
15.5,163.3
37.5,122.5
26.0,172.5
19.0,177.5
34.5,210.0
22.5,120.0
31.5,310.0
24.0,245.0
24.0,72.5
20.5,195.0
27.0,107.5
24.5,270.0
25.0,245.0
37.0,245.0
26.0,247.21
,117.5
17.5,177.5
22.0,237.5
22.5,112.5
31.5,145.0
22.5,102.5
28.0,140.0
70.0,170.0
27.0,155.0
20.5,188.24
24.0,170.0
23.0,140.0
18.0,150.0
26.5,140.0
23.0,117.5
54.5,170.0
20.5,197.5
17.5,120.0
28.0,307.5
24.0,142.5
33.5,260.0
51.0,204.12
25.0,212.5
25.5,220.0
60.0,42.5
30.0,212.5
64.0,182.5
39.5,252.5
39.0,217.5
24.5,140.0
26.5,195.0
20.0,270.0
17.5,125.0
27.0,305.0
27.0,132.5
77.5,120.0
20.5,165.0
27.0,197.5
18.0,72.5
41.0,120.0
16.0,207.5
31.5,150.0
29.0,237.5
34.0,90.0
21.0,200.0
29.0,145.0
31.0,245.0
24.0,200.0
19.0,97.52
16.5,162.5
31.0,156.49
50.0,77.5
21.0,250.0
27.5,125.0
32.0,107.5
26.0,110.0
34.5,220.0
27.0,117.5
26.0,147.5
27.0,245.0
30.0,210.0
20.5,170.0
20.0,132.5
18.5,182.5
35.0,132.5
35.0,77.5
34.0,110.0
26.0,190.0
33.0,262.5
59.0,85.0
23.0,107.5
26.5,105.0
29.0,140.0
16.0,280.0
27.5,162.5
20.0,142.5
15.0,155.0
33.0,272.5
27.0,167.5
25.0,135.0
21.5,192.5
34.0,220.0
52.0,57.5
16.5,150.0
24.5,165.0
25.5,100.0
27.0,155.0
25.5,100.0
28.5,212.5
29.5,180.0
26.0,175.0
31.5,252.5
16.5,70.0
74.5,80.0
37.0,310.0
39.0,165.0
,195.0
20.5,165.0
21.0,217.5
22.0,150.0
58.0,200.0
37.5,227.5
17.5,230.0
30.5,200.0
24.5,217.5
20.5,202.5
44.0,160.0
22.5,120.0
21.5,145.0
20.0,145.0
48.0,230.0
18.5,158.8
18.0,147.42
45.0,200.0
26.0,252.5
43.0,270.0
31.5,97.5
19.5,175.0
37.0,112.5
29.0,-137.5
28.0,300.0
18.5,190.0
17.0,100.0
50.5,127.5
15.5,120.0
15.0,90.0
23.0,165.0
29.0,142.5
22.0,225.0
24.0,285.0
39.0,410.0
38.5,172.5
27.0,105.0
27.0,272.5
35.0,92.5
29.0,102.5
21.5,125.0
17.5,75.0
,197.5
24.0,168.0
38.0,287.5
21.0,235.0
26.0,165.0
60.5,200.0
19.5,125.0
35.0,207.5
24.0,-92.5
25.0,102.5
32.0,375.0
17.5,155.0
25.0,160.0
26.0,175.0
18.5,117.5
31.0,197.5
21.0,205.0
24.5,112.5
56.0,262.5
39.5,177.5
31.0,82.5
24.0,185.0
26.0,272.16
23.0,120.0
16.5,175.0
20.0,107.5
47.0,107.5
31.5,215.0
15.0,112.5
32.5,345.0
24.5,175.0
28.5,200.0
17.5,154.2
28.0,227.5
40.0,295.0
20.0,205.0
25.0,165.0
35.0,222.5
,195.0
37.5,102.5
37.0,102.5
28.5,122.5
28.0,167.5
31.0,180.0
23.5,117.5
14.5,135.0
25.0,227.5
24.5,187.5
24.5,185.0
22.0,182.5
29.0,132.5
19.0,197.5
13.0,55.0
18.0,85.0
55.0,100.0
24.0,85.0
29.0,255.0
29.0,110.0
22.5,75.0
28.0,162.5
51.5,70.0
24.0,90.0
23.0,242.5
